question,text,label
người đầu tiên nêu lên thuyết vũ trụ nhật tâm ,ông cũng là người đầu tiên khám phá ra rằng ánh sáng từ mặt trăng và các hành tinh là sự phản xạ ánh sáng từ mặt trời  và rằng cách hành tinh chuyển động theo một quỹ đạo hình elíp quanh mặt trời  và vì thế đề xuất một mô hình  quỹ đạo  elíp lệch tâm của các hành tinh  dựa theo đó ông đã tính toán chính xác nhiều hằng số thiên văn học  như những khoảng thời gian nhật thực và nguyệt thực  và chuyển động ở một thời điểm nào đó của mặt trăng  được thể hiện như một phương trình vi phân   bhaskara  1114  1185  đã mở rộng mô hình nhật tâm của aryabhata trong bản luận thiên văn học siddhantashiromani của mình  trong đó ông đã đề cập tới định luật hấp dẫn  khám phá ra rằng các hành tinh không quay quanh mặt trời với một tốc độ đồng nhất  và tính toán chính xác nhiều hằng số thiên văn học dựa trên mô hình đó  như nhật thực và nguyệt thực  các tốc độ và các chuyển động ở một thời điểm nào đó của các hành tinh  bản dịch tiếng ả rập cuốn aryabhatiya của aryabhata đã có từ thế kỷ thứ 8  trong khi các bản dịch tiếng latin mãi tới thế kỷ 13 mới xuất hiện  trước khi copernicus viết cuốn về chuyển động quay của các thiên thể  vì thế có lẽ tác phẩm của aryabhata đã có ảnh hưởng trên ý tưởng của copernicus ,0
người đầu tiên nêu lên thuyết vũ trụ nhật tâm ,heraclides xứ pontus  thế kỷ thứ 4 tcn  đã giải thích chuyển động biểu kiến hàng ngày của các thiên thể thông qua sự tự quay của trái đất  và có lẽ cũng đã nhận ra rằng sao thuỷ và sao kim quay quanh mặt trời  tuy nhiên  người đầu tiên đề xuất hệ nhật tâm là aristarchus xứ samos  khoảng 270 tcn   không may thay những ghi chép của ông về hệ nhật tâm không còn nữa  nhưng chúng ta có được một số thông tin chủ chốt của hệ thống nay thông qua các tác giả khác  người quan trọng nhất là archimedes  ông sống ở thế kỷ thứ 3 tcn và vì thế có được kiến thức trực tiếp từ các tác phẩm của aristarchus  ,1
người đầu tiên nêu lên thuyết vũ trụ nhật tâm ,nicolaus copernicus  19 tháng 2  1473  24 tháng 5  1543  là một nhà thiên văn học đã nêu ra hình thức hiện đại đầu tiên của thuyết nhật tâm  mặt trời ở trung tâm  trong cuốn sách mang tính mở đầu một kỷ nguyên của ông  cuốn về sự chuyển động quay của các thiên thể  de revolutionibus orbium coelestium  ,1
người đầu tiên nêu lên thuyết vũ trụ nhật tâm ,công trình đầu tiên của aristarchus về hệ nhật tâm không còn nữa và chỉ được biết tới thông qua ghi chép của những người khác  vì thế ta không chắc chắn được về sự lý luận của ông với vấn đề đó  dù có lẽ rằng ông đã hiểu vấn đề thị sai của các ngôi sao  nếu trái đất chuyển động qua những khoảng cách lớn khi quay quanh mặt trời  thì ở khoảng cách gần hơn các định tinh phải có khác biệt so với khoảng cách xa  tương tự như những quả đồi ở gần sẽ có vị trí sai khác so với các ngọn núi ở xa khi ta di chuyển  aristarchus đã giải thích hiện tượng không quan sát thấy thị sai đó bằng cách cho rằng các ngôi sao ở những khoảng cách quá xa  khoảng cách mặt cầu của các định tinh so với quỹ đạo trái đất tương tự với bề mặt của một mặt cầu so với tâm của nó ,1
ai là tổng giám đốc công ty 28,ông lành quyết định gắn liền sự nghiệp của mình với tổng công ty 28 từ năm 2001  đến năm 2006  ông đảm nhận chức vụ chủ tịch kiêm tổng giám đốc công ty tnhh mtv tổng công ty 28  ngoài chức danh này  ông còn đảm nhiệm vị trí chủ tịch hội đồng quản trị của 4 công ty cổ phần và trở thành thành viên hđqt của ngân hàng quân đội  mb  ,1
ai là tổng giám đốc công ty 28,agtex28  công tnhh mtv tổng công ty 28  tin tức và dữ liệu doanh nghiệp  cafefvn,0
ai là tổng giám đốc công ty 28,bên cạnh đó  công ty này cũng cho thuê kho  xưởng  bãi đậu xe  văn phòng  số lượng cán bộ công nhân viên hơn 5500 người  và người hiện đang điều hành tổng công ty 28 vững mạnh và phát triển trên là chủ tịch kiêm tổng giám đốc đậu quang lành ,0
ai là tổng giám đốc công ty 28,tổng giám đốc tổng công ty 28  ông đậu quang lành ,1
ai là tổng giám đốc công ty 28,thứ trưởng hồ thị kim thoa trao giải cho công ty tnhh một thành viên tổng công ty 28,0
ai là tổng giám đốc công ty 28,tổng công ty 28 và tổng giám đốc nguyễn văn hùng được vinh danh,1
ai là tổng giám đốc công ty 28,tại lễ trao giải  ông nguyễn văn hùng  chủ tịch kiêm tổng giám đốc tổng công ty 28 vinh dự đón nhận danh hiệu  doanh nhân thương mại dịch vụ xuất sắc năm 2016   xếp thứ 536 doanh nhân xuất sắc của giải thưởng  thương mại dịch vụ việt nam 2016  nhờ vào những đóng góp tích cực  tiên phong của ông dành cho ngành dệt may cũng như nỗ lực đưa tổng công ty 28 vươn lên trở thành một trong những  cánh chim đầu đàn  của ngành dệt may việt nam ,1
ai là tổng giám đốc công ty 28,công ty tnhh mtv tổng công ty 28 là doanh nghiệp quốc phòng  an ninh  trực thuộc tổng cục hậu cần  bộ quốc phòng  tiền thân là tiểu đoàn 1 thuộc cục hậu cần miền  sau chuyển thành xí nghiệp 28  từ ngày thành lập đến nay  tổng công ty luôn luôn hoàn thành xuất sắc nhiệm vụ sản xuất quốc phòng  đảm bảo cho các đơn vị quân đội làm nhiệm vụ bảo vệ tổ quốc và làm nhiệm vụ quốc tế tại lao  camphuchia  tham gia làm kinh tế góp phần phát triển đất nước  đặc biệt  từ năm 2000 đến nay  đơn vị đã hoàn thành xuất sắc các nhiệm vụ được giao  phát triển nhanh chóng  bền vững,0
ai là tổng giám đốc công ty 28,trải qua chặng đường 42 năm dựng xây và phát triển  tổng công ty 28  công ty tnhh mtv  agtex 28  hôm nay đã nhanh chóng vươn lên khẳng định vị thế doanh nghiệp đa ngành  một thương hiệu lớn   hữu xạ tự nhiên hương   tổng công ty liên tục nhận được sự hợp tác của các đối tác  khách hàng trong và ngoài nước  với một diện mạo mới  tâm thế vững vàng cùng nền tảng sẵn có về tài chính  nhân lực  công nghệ   agtex 28 đang hướng tới những mục tiêu cao hơn với khát vọng đem đến cho khách hàng những sản phẩm  dịch vụ tiện ích và chất lượng cao ,0
ai là tổng giám đốc công ty 28,trong những năm gần đây  tổng công ty liên tục có mặt trong bảng xếp hạng vnr  vietnamreport  và xếp thứ hạng cao trong 500 doanh nghiệp lớn nhất việt nam như xếp hạng 321 vào năm 2012  đến năm 2013 tăng lên xếp hạng 315  không những vậy  tổng công ty 28 còn đứng thứ 695 trong bxh v1000 năm 2013  đặc biệt  ông lành đã đưa công ty đạt tốc độ tăng trưởng mạnh doanh thu gần 30  năm  doanh thu từ xuất khẩu thường xuyên đạt trên 20 triệu usd  năm  chiếm hơn 50 tổng doanh thu ,0
vận động viên nào giành huy chương vàng olympic 2012 môn quần vợt đơn nam,tay vợt số 4 r nadal giành hcv đơn nam năm 2008  vắng mặt olympic luân đôn 2012 do chấn thương và đề nghị liên đoàn quần vợt quốc tế cho phép anh tham dự olympic rio 2016 sau khi không dự davis cup do chấn thương ,0
vận động viên nào giành huy chương vàng olympic 2012 môn quần vợt đơn nam,bốn năm trước  djokovic thất bại dưới tay andy murray ở bán kết và ở trận tranh huy chương đồng olympic 2012  anh thua tiếp tay vợt người argentina juan martin del potro  có vẻ như lịch sử đang trêu ngươi djokovic khi lá thăm may rủi khiến anh phải chạm trán với chính del potro ở trận mở màn rio 2016  tuy không còn giữ được vị trí trong tốp các tay vợt hàng đầu nhưng del potro với thứ hạng 128 thế giới hiện nay vẫn đủ sức quật ngã nhiều hảo thủ như dominic thiem  grigor dimitrov mà gần nhất là stan wawrinka ở vòng hai wimbledon 2016 ,0
vận động viên nào giành huy chương vàng olympic 2012 môn quần vợt đơn nam,  quần vợt olympic 2012  federer tranh hcv với murray   quần vợt olympic 2012  sharapova tiến sát hcv đầu tiên   đoàn mỹ qua mặt trung quốc trên bảng huy chương olympic 2012,0
vận động viên nào giành huy chương vàng olympic 2012 môn quần vợt đơn nam,hãy nghe andy murray  sau khi vô địch wimbledon 2016  nói về thế vận hội 2016 ở rio   tôi rất vui khi có mặt ở hai kỳ thế vận hội liên tiếp  murray giành hcv đơn nam thế vận hội 2012   rio rõ ràng là một mục tiêu lớn của tôi và hy vọng tôi có thể chơi tốt ở đó  ,1
vận động viên nào giành huy chương vàng olympic 2012 môn quần vợt đơn nam,xét về thành tích chung  andy murray có thể vẫn còn thua kém roger federer và novak djokovic  song anh lại ăn đứt hai ông lớn trên về thành tích tại olympic khi đăng quang ở nội dung đơn nam ở london 2012  điều đáng nói là năm ấy  murray đã hạ djokovic ở bán kết và federer ở chung kết ,0
ai đang nắm giữ kỷ lục bơi 100m bướm nhanh nhất,michael phelps bơi 100m bướm nhanh nhất thế giới năm 2015,0
ai đang nắm giữ kỷ lục bơi 100m bướm nhanh nhất,chiến thắng ở nội dung 100m bướm vừa rồi là một bằng chứng nữa cho thấy phelps đang quyết tâm mạnh mẽ hơn lúc nào hết cho mục tiêu trở lại đỉnh cao ở olympic 2016 tại rio de janeiro  brazil  hôm 78  cũng trong khuôn khổ giải đấu ở san antonio  phelps đạt thành tích bơi 200m bướm nhanh nhất thế giới trong ba năm qua ,0
ai đang nắm giữ kỷ lục bơi 100m bướm nhanh nhất,michael phelps bơi 200 mét bướm nhanh nhất thế giới từ năm 2012  michael phelps trở lại đường đua xanh sau án phạt,0
ai đang nắm giữ kỷ lục bơi 100m bướm nhanh nhất,antdvn  michael phelps là ứng cử viên số một cho tấm hcv nội dung 100m bơi bướm  kình ngư người mỹ giữ cả kỷ lục olympic  50 giây 58  và thế giới  49 giây 42  ở nội dung này  thế nhưng  kình ngư joseph schooling  singapore  đã tạo nên một cơn địa chấn khi về nhất nội dung 100m bơi bướm với 075 giây nhanh hơn huyền thoại micheal phelps  đoạt hcv đồng thời lập kỷ lục mới của olympic ,1
ai đang nắm giữ kỷ lục bơi 100m bướm nhanh nhất,chad le clos có vẻ như không tâm phục khẩu phục kết quả này của michael phelps và cho rằng áp lực tại giải bơi lội vô địch nước mỹ không thể bằng giải vô địch thế giới  năm nay những kình ngư xuất sắc nhất của mỹ đều tập trung tại giải thế giới nên những cái tên tham dự giải đấu ở san antonio không quá mạnh so với phelps  nhưng dù sao với việc trở thành người bơi nhanh nhất ở 3 nội dung thi đấu trong năm 2015  phelps đang cho thấy sự trở lại mạnh mẽ hơn bao giờ hết ,0
nhà văn nào có tự là lan thự,tuy vậy  ông lập từ chối nói thêm về những nhà văn nào bị xem là thuộc diện  sổ đen ,0
nhà văn nào có tự là lan thự,ông cưới vợ sớm  vì hồi đó bố ông ốm nặng  sợ không qua khỏi  nguyễn tuân là con trưởng  hai gia đình đã biết nhau rồi nên bà cụ muốn cưới sớm  cuộc tình do sắp đặt  nhưng như đã nói ở trên  nhà văn nguyễn tuân yêu thương vợ con lắm  cũng hiếm nhà văn nào có được người vợ như bà nguyễn ,0
